transaction_id,customer_id,transaction_date,transaction_type,amount,channel,merchant_category
T000012_023,C000012,2026-07-31,Debit,211.37,Mobile App,Transfer
T000012_024,C000012,2026-08-16,Debit,190.23,Internet Banking,Transfer
T000012_025,C000012,2026-07-01,Debit,156.47,POS,Investment
T000012_026,C000012,2026-08-23,Debit,305.54,Mobile App,Food
T000012_027,C000012,2026-05-19,Debit,331.36,Internet Banking,Travel
T000012_028,C000012,2026-07-02,Credit,150.47,ATM,Bills
T000012_029,C000012,2026-06-12,Debit,358.27,Mobile App,Transfer
T000012_030,C000012,2026-07-18,Credit,288.74,Mobile App,Food
T000012_031,C000012,2026-08-11,Debit,219.08,Mobile App,Investment
T000012_032,C000012,2026-08-22,Debit,235.7,Mobile App,Other
T000012_033,C000012,2026-08-22,Credit,114.22,Mobile App,Investment
T000012_034,C000012,2026-08-12,Debit,75.13,Mobile App,Food
T000012_035,C000012,2026-06-26,Debit,617.49,Branch,Cash
T000012_036,C000012,2026-05-30,Debit,390.06,Mobile App,Transfer
T000012_037,C000012,2026-08-07,Debit,273.24,Branch,Shopping
T000012_038,C000012,2026-04-29,Debit,126.71,POS,Transfer
T000012_039,C000012,2026-07-22,Debit,379.5,Mobile App,Bills
T000012_040,C000012,2026-07-18,Debit,305.31,Mobile App,Travel
T000012_041,C000012,2026-07-04,Debit,288.02,Internet Banking,Investment
T000012_042,C000012,2026-07-17,Credit,160.96,Internet Banking,Investment
T000012_043,C000012,2026-08-07,Debit,127.52,Mobile App,Food
T000012_044,C000012,2026-08-14,Debit,119.35,Internet Banking,Transfer
T000012_045,C000012,2026-08-04,Debit,309.83,Internet Banking,Other
T000012_046,C000012,2026-08-06,Credit,139.83,Branch,Food
T000012_047,C000012,2026-08-06,Debit,213.76,Mobile App,Shopping
T000012_048,C000012,2026-08-20,Debit,384.04,Internet Banking,Shopping
T000012_049,C000012,2026-07-30,Credit,124.03,Internet Banking,Shopping
T000012_050,C000012,2026-08-19,Debit,152.28,Internet Banking,Investment
T000013_001,C000013,2026-08-11,Debit,99.49,Mobile App,Travel
T000013_002,C000013,2026-06-12,Debit,90.24,Mobile App,Other
T000013_003,C000013,2026-08-15,Credit,40.0,Internet Banking,Cash
T000013_004,C000013,2026-08-05,Debit,48.22,Mobile App,Investment
T000013_005,C000013,2026-08-06,Debit,74.05,Mobile App,Travel
T000013_006,C000013,2026-06-15,Debit,86.09,Internet Banking,Food
T000013_007,C000013,2026-08-17,Debit,54.69,Mobile App,Transfer
T000013_008,C000013,2026-07-28,Debit,54.18,Mobile App,Cash
T000013_009,C000013,2026-07-17,Debit,72.54,Mobile App,Shopping
T000013_010,C000013,2026-08-21,Debit,61.57,POS,Cash
T000013_011,C000013,2026-07-06,Credit,43.69,Branch,Other
T000013_012,C000013,2026-06-03,Debit,57.59,Mobile App,Transfer
T000013_013,C000013,2026-05-14,Credit,121.09,Mobile App,Travel
T000013_014,C000013,2026-07-16,Debit,137.86,Mobile App,Investment
T000013_015,C000013,2026-07-19,Debit,46.08,Mobile App,Other
T000013_016,C000013,2026-05-17,Debit,53.6,Mobile App,Transfer
T000013_017,C000013,2026-05-29,Credit,51.54,Internet Banking,Other
T000013_018,C000013,2026-07-19,Debit,74.44,Internet Banking,Other
T000013_019,C000013,2026-07-26,Debit,40.0,Branch,Travel
T000013_020,C000013,2026-07-13,Credit,40.0,Mobile App,Shopping
T000013_021,C000013,2026-08-22,Debit,57.95,Internet Banking,Other
T000013_022,C000013,2026-06-11,Debit,45.2,Mobile App,Shopping
T000013_023,C000013,2026-08-15,Debit,69.06,Internet Banking,Transfer
T000013_024,C000013,2026-08-16,Debit,82.04,Mobile App,Cash
T000013_025,C000013,2026-06-17,Debit,40.0,Mobile App,Bills
T000013_026,C000013,2026-07-09,Debit,109.24,Mobile App,Investment
T000013_027,C000013,2026-07-27,Debit,40.0,Mobile App,Cash
T000013_028,C000013,2026-06-11,Debit,45.27,POS,Transfer
T000013_029,C000013,2026-08-11,Debit,93.44,POS,Transfer
T000013_030,C000013,2026-07-13,Debit,40.0,Internet Banking,Other
T000013_031,C000013,2026-08-15,Debit,75.55,POS,Cash
T000013_032,C000013,2026-07-09,Credit,40.0,Mobile App,Cash
T000013_033,C000013,2026-08-13,Debit,56.99,Mobile App,Food
T000013_034,C000013,2026-05-30,Debit,60.13,ATM,Investment
T000013_035,C000013,2026-06-24,Debit,113.7,Mobile App,Travel
T000013_036,C000013,2026-08-19,Debit,68.18,Branch,Travel
T000013_037,C000013,2026-06-08,Debit,47.5,Mobile App,Shopping
T000013_038,C000013,2026-08-21,Debit,69.53,Mobile App,Shopping
T000013_039,C000013,2026-08-13,Debit,52.19,Internet Banking,Other
T000013_040,C000013,2026-08-12,Debit,102.77,Mobile App,Transfer
T000013_041,C000013,2026-06-04,Debit,40.0,Internet Banking,Investment
T000013_042,C000013,2026-08-07,Credit,92.91,Branch,Food
T000013_043,C000013,2026-06-18,Debit,40.0,ATM,Investment
T000014_001,C000014,2026-07-25,Credit,56.14,Internet Banking,Cash
T000014_002,C000014,2026-07-24,Credit,75.75,Mobile App,Cash
T000014_003,C000014,2026-08-05,Credit,40.0,Mobile App,Cash
T000014_004,C000014,2026-05-20,Debit,44.19,Internet Banking,Other
T000014_005,C000014,2026-07-01,Credit,51.13,Mobile App,Cash
T000014_006,C000014,2026-07-22,Debit,127.51,Mobile App,Food
T000014_007,C000014,2026-06-14,Debit,83.57,Mobile App,Transfer
T000014_008,C000014,2026-07-08,Debit,64.89,ATM,Bills
T000014_009,C000014,2026-07-12,Credit,53.57,Internet Banking,Cash
T000014_010,C000014,2026-07-18,Debit,40.0,Mobile App,Cash
T000014_011,C000014,2026-05-12,Debit,65.55,Branch,Cash
T000014_012,C000014,2026-07-07,Credit,85.08,ATM,Transfer
T000014_013,C000014,2026-07-19,Debit,43.36,Mobile App,Bills
T000014_014,C000014,2026-08-02,Debit,92.83,Mobile App,Investment
T000014_015,C000014,2026-08-01,Credit,40.0,Mobile App,Investment
T000014_016,C000014,2026-07-03,Credit,84.61,Mobile App,Investment
T000014_017,C000014,2026-06-08,Credit,40.0,Branch,Shopping
T000014_018,C000014,2026-08-06,Debit,40.0,Mobile App,Travel
T000014_019,C000014,2026-07-25,Debit,110.67,Branch,Food
T000014_020,C000014,2026-07-07,Credit,86.26,ATM,Bills
T000014_021,C000014,2026-07-04,Debit,103.21,Internet Banking,Shopping
T000014_022,C000014,2026-08-09,Debit,60.36,Mobile App,Food
T000014_023,C000014,2026-07-30,Debit,40.0,POS,Travel
T000014_024,C000014,2026-05-17,Debit,89.03,POS,Investment
T000014_025,C000014,2026-08-09,Debit,80.28,Mobile App,Transfer
T000014_026,C000014,2026-06-28,Debit,82.89,Internet Banking,Other
T000014_027,C000014,2026-07-04,Debit,51.2,Mobile App,Investment
T000014_028,C000014,2026-07-18,Credit,66.22,Mobile App,Bills
T000014_029,C000014,2026-08-04,Debit,40.0,Mobile App,Investment
T000014_030,C000014,2026-06-18,Credit,96.12,Mobile App,Other
T000014_031,C000014,2026-07-23,Credit,40.0,Mobile App,Other
T000014_032,C000014,2026-06-26,Debit,59.07,Mobile App,Shopping
T000014_033,C000014,2026-06-12,Debit,45.57,ATM,Food
T000014_034,C000014,2026-06-30,Credit,40.0,Internet Banking,Food
T000014_035,C000014,2026-08-08,Debit,40.0,POS,Shopping
T000014_036,C000014,2026-07-08,Debit,91.79,Mobile App,Transfer
T000014_037,C000014,2026-06-13,Debit,49.18,Internet Banking,Investment
T000014_038,C000014,2026-08-06,Credit,40.0,Mobile App,Investment
T000014_039,C000014,2026-08-03,Debit,54.65,Internet Banking,Investment
T000014_040,C000014,2026-07-26,Debit,71.64,Branch,Other
T000014_041,C000014,2026-08-07,Debit,58.46,Mobile App,Other
T000014_042,C000014,2026-08-05,Credit,40.0,Mobile App,Food
T000014_043,C000014,2026-07-26,Debit,85.31,Mobile App,Other
T000014_044,C000014,2026-07-04,Debit,40.0,ATM,Bills
T000014_045,C000014,2026-05-20,Debit,106.84,Mobile App,Bills
T000014_046,C000014,2026-08-03,Debit,76.91,Mobile App,Investment
T000014_047,C000014,2026-07-23,Debit,44.61,Internet Banking,Investment
T000014_048,C000014,2026-05-26,Credit,178.41,ATM,Cash
T000014_049,C000014,2026-07-22,Debit,53.54,Internet Banking,Other
T000014_050,C000014,2026-06-24,Debit,75.44,ATM,Cash
T000014_051,C000014,2026-07-28,Debit,178.14,Mobile App,Other
T000014_052,C000014,2026-07-29,Debit,40.0,Branch,Shopping
T000014_053,C000014,2026-07-12,Debit,81.46,Mobile App,Bills
T000014_054,C000014,2026-07-09,Debit,126.01,POS,Bills
T000014_055,C000014,2026-07-26,Debit,51.11,Internet Banking,Food
T000014_056,C000014,2026-08-02,Debit,56.81,Mobile App,Travel
T000014_057,C000014,2026-07-26,Credit,47.87,Internet Banking,Other
T000014_058,C000014,2026-07-15,Debit,40.0,Branch,Bills
T000014_059,C000014,2026-08-04,Debit,52.46,Internet Banking,Shopping
T000014_060,C000014,2026-07-08,Debit,79.88,Mobile App,Bills
T000014_061,C000014,2026-08-05,Debit,43.78,Branch,Shopping
T000015_001,C000015,2026-06-24,Debit,40.0,Branch,Other
T000015_002,C000015,2026-07-02,Debit,46.79,Internet Banking,Shopping
T000015_003,C000015,2026-06-28,Credit,73.08,POS,Food
T000015_004,C000015,2026-08-09,Debit,108.19,Mobile App,Travel
T000015_005,C000015,2026-08-16,Credit,44.25,Branch,Transfer
T000015_006,C000015,2026-08-14,Debit,40.0,Mobile App,Transfer
T000015_007,C000015,2026-08-12,Credit,40.0,Internet Banking,Investment
T000015_008,C000015,2026-07-18,Credit,40.0,Mobile App,Cash
T000015_009,C000015,2026-07-10,Debit,56.79,POS,Cash
T000015_010,C000015,2026-07-18,Credit,40.0,Branch,Food
T000015_011,C000015,2026-07-25,Credit,40.0,Internet Banking,Other
T000015_012,C000015,2026-07-20,Debit,52.09,Internet Banking,Bills
T000015_013,C000015,2026-08-02,Credit,40.0,ATM,Shopping
T000015_014,C000015,2026-08-12,Debit,44.23,Internet Banking,Transfer
T000015_015,C000015,2026-06-03,Debit,56.02,Mobile App,Bills
T000015_016,C000015,2026-08-05,Debit,40.0,Internet Banking,Shopping
T000015_017,C000015,2026-08-15,Credit,40.0,ATM,Other
T000015_018,C000015,2026-08-06,Credit,51.89,Mobile App,Other
T000015_019,C000015,2026-08-01,Debit,40.0,Mobile App,Cash
T000015_020,C000015,2026-08-01,Debit,98.32,Internet Banking,Food
T000015_021,C000015,2026-08-03,Debit,40.0,Mobile App,Shopping
T000015_022,C000015,2026-07-13,Credit,40.0,ATM,Travel
T000015_023,C000015,2026-06-29,Credit,40.0,Mobile App,Travel
T000015_024,C000015,2026-07-21,Debit,40.0,Mobile App,Food
T000015_025,C000015,2026-08-10,Debit,40.0,Branch,Shopping
T000015_026,C000015,2026-08-14,Credit,46.58,ATM,Travel
T000015_027,C000015,2026-07-28,Debit,40.0,Mobile App,Travel
T000015_028,C000015,2026-06-01,Credit,41.98,ATM,Bills
T000015_029,C000015,2026-07-23,Credit,40.0,Mobile App,Cash
T000015_030,C000015,2026-05-12,Credit,40.0,Mobile App,Travel
T000016_001,C000016,2026-08-25,Debit,42.83,Branch,Travel
T000016_002,C000016,2026-08-25,Debit,98.16,ATM,Travel
T000016_003,C000016,2026-07-13,Debit,49.08,POS,Shopping
T000016_004,C000016,2026-08-24,Debit,97.91,Mobile App,Shopping
T000016_005,C000016,2026-07-21,Debit,88.29,Mobile App,Investment
T000016_006,C000016,2026-08-24,Credit,77.46,Mobile App,Shopping
T000016_007,C000016,2026-08-17,Debit,55.88,POS,Other
T000016_008,C000016,2026-07-13,Debit,68.39,ATM,Shopping
T000016_009,C000016,2026-07-22,Credit,40.0,Internet Banking,Travel
T000016_010,C000016,2026-08-06,Debit,63.27,Branch,Other
T000016_011,C000016,2026-08-16,Debit,40.0,ATM,Bills
T000016_012,C000016,2026-06-20,Debit,63.15,ATM,Shopping
T000016_013,C000016,2026-08-22,Debit,65.03,Mobile App,Food
T000016_014,C000016,2026-07-17,Debit,40.0,Mobile App,Bills
T000016_015,C000016,2026-07-28,Debit,40.0,Mobile App,Shopping
T000016_016,C000016,2026-08-15,Debit,143.53,Branch,Other
T000016_017,C000016,2026-07-04,Debit,40.0,Mobile App,Bills
T000016_018,C000016,2026-06-06,Credit,40.0,Mobile App,Other
T000016_019,C000016,2026-08-14,Debit,52.73,Mobile App,Cash
T000016_020,C000016,2026-08-20,Debit,63.03,Mobile App,Investment
T000016_021,C000016,2026-08-19,Debit,107.03,Mobile App,Cash
T000016_022,C000016,2026-08-08,Credit,40.0,Internet Banking,Travel
T000016_023,C000016,2026-08-09,Debit,40.0,Branch,Food
T000016_024,C000016,2026-07-24,Debit,53.31,Mobile App,Other
T000016_025,C000016,2026-08-12,Debit,52.73,ATM,Food
T000016_026,C000016,2026-06-01,Debit,40.0,ATM,Transfer
T000016_027,C000016,2026-08-10,Debit,47.52,Mobile App,Travel
T000016_028,C000016,2026-08-05,Debit,40.15,Internet Banking,Shopping
T000016_029,C000016,2026-07-24,Debit,69.42,POS,Travel
T000016_030,C000016,2026-07-22,Debit,40.0,ATM,Food
T000016_031,C000016,2026-07-27,Debit,69.98,ATM,Food
T000016_032,C000016,2026-08-20,Debit,40.0,Mobile App,Other
T000016_033,C000016,2026-07-09,Credit,40.0,Mobile App,Cash
T000016_034,C000016,2026-07-02,Debit,40.66,Internet Banking,Travel
T000016_035,C000016,2026-07-24,Debit,47.05,POS,Food
T000016_036,C000016,2026-08-09,Debit,62.66,Branch,Other
T000016_037,C000016,2026-07-31,Debit,42.53,Mobile App,Other
T000016_038,C000016,2026-06-11,Debit,57.54,Mobile App,Cash
T000016_039,C000016,2026-08-18,Debit,86.17,Mobile App,Food
T000016_040,C000016,2026-08-22,Credit,40.0,Internet Banking,Travel
T000016_041,C000016,2026-08-03,Debit,155.06,Mobile App,Bills
T000017_001,C000017,2026-01-16,Credit,529.07,Mobile App,Food
T000017_002,C000017,2026-02-25,Credit,166.54,ATM,Transfer
T000017_003,C000017,2026-02-07,Debit,86.13,ATM,Bills
T000017_004,C000017,2025-10-02,Debit,172.72,Branch,Bills
T000017_005,C000017,2026-01-13,Debit,88.91,Mobile App,Shopping
T000017_006,C000017,2026-02-17,Credit,62.06,Mobile App,Food
T000017_007,C000017,2026-02-05,Credit,80.68,POS,Cash
T000017_008,C000017,2026-03-08,Credit,95.26,Branch,Other
T000018_001,C000018,2026-08-12,Debit,276.19,Branch,Cash
T000018_002,C000018,2026-07-06,Credit,218.53,POS,Food
T000018_003,C000018,2026-08-15,Credit,187.79,Branch,Transfer
T000018_004,C000018,2026-07-31,Debit,169.51,Branch,Travel
T000018_005,C000018,2026-08-09,Debit,394.53,Internet Banking,Cash
T000018_006,C000018,2026-07-20,Debit,208.84,Branch,Travel
T000018_007,C000018,2026-08-07,Debit,198.15,Mobile App,Bills
T000018_008,C000018,2026-07-05,Debit,164.42,POS,Bills
T000018_009,C000018,2026-07-23,Debit,122.5,Internet Banking,Travel
T000018_010,C000018,2026-08-05,Credit,144.39,ATM,Cash
T000018_011,C000018,2026-08-17,Debit,144.69,Branch,Other
T000018_012,C000018,2026-08-13,Credit,458.23,Mobile App,Bills
T000018_013,C000018,2026-06-11,Credit,154.33,Mobile App,Food
T000018_014,C000018,2026-07-25,Debit,117.82,Mobile App,Bills
T000018_015,C000018,2026-07-15,Credit,113.23,Internet Banking,Shopping
T000018_016,C000018,2026-08-16,Debit,165.42,Internet Banking,Investment
T000018_017,C000018,2026-06-20,Credit,357.55,ATM,Investment
T000018_018,C000018,2026-08-11,Debit,317.81,Mobile App,Bills
T000018_019,C000018,2026-07-11,Debit,138.88,Branch,Cash
T000018_020,C000018,2026-06-18,Debit,308.86,Mobile App,Bills
T000018_021,C000018,2026-07-30,Credit,90.51,Branch,Other
T000018_022,C000018,2026-06-03,Debit,198.92,Mobile App,Cash
T000018_023,C000018,2026-07-31,Credit,123.94,Internet Banking,Travel
T000018_024,C000018,2026-07-13,Credit,224.6,Branch,Cash
T000018_025,C000018,2026-08-16,Debit,237.54,Internet Banking,Investment
T000018_026,C000018,2026-08-08,Debit,217.29,Internet Banking,Transfer
T000018_027,C000018,2026-04-28,Debit,226.96,Internet Banking,Investment
T000018_028,C000018,2026-08-01,Debit,247.23,ATM,Bills
T000018_029,C000018,2026-06-13,Debit,136.06,Internet Banking,Food
T000018_030,C000018,2026-07-31,Debit,296.88,Internet Banking,Bills
T000018_031,C000018,2026-08-07,Debit,286.68,Mobile App,Travel
T000018_032,C000018,2026-07-30,Debit,132.24,Mobile App,Shopping
T000018_033,C000018,2026-08-05,Debit,334.57,Internet Banking,Food
T000018_034,C000018,2026-07-31,Credit,342.72,Internet Banking,Travel
T000018_035,C000018,2026-08-14,Credit,194.41,Branch,Shopping
T000018_036,C000018,2026-08-13,Credit,284.47,Branch,Other
T000018_037,C000018,2026-07-11,Debit,71.95,Mobile App,Transfer
T000018_038,C000018,2026-07-31,Debit,103.42,Internet Banking,Cash
T000019_001,C000019,2026-07-03,Credit,207.63,Mobile App,Travel
T000019_002,C000019,2026-06-17,Debit,246.87,Internet Banking,Transfer
T000019_003,C000019,2026-07-01,Credit,168.87,ATM,Travel
T000019_004,C000019,2026-03-14,Debit,182.47,Branch,Shopping
T000019_005,C000019,2026-07-03,Credit,205.98,Branch,Shopping
T000019_006,C000019,2026-04-20,Debit,165.22,Internet Banking,Cash
T000019_007,C000019,2026-05-22,Credit,116.69,Mobile App,Shopping
T000019_008,C000019,2026-06-21,Credit,146.83,Mobile App,Bills
T000019_009,C000019,2026-06-14,Debit,139.15,ATM,Bills
T000019_010,C000019,2026-05-28,Credit,56.05,Branch,Cash
T000019_011,C000019,2026-06-11,Debit,281.83,Branch,Investment
T000019_012,C000019,2026-06-29,Credit,135.08,Internet Banking,Food
T000019_013,C000019,2026-06-30,Debit,99.06,Mobile App,Transfer
T000019_014,C000019,2026-05-24,Debit,82.45,Mobile App,Food
T000019_015,C000019,2026-05-30,Credit,68.9,Mobile App,Shopping
T000019_016,C000019,2026-03-10,Debit,173.8,Branch,Bills
T000019_017,C000019,2026-05-18,Credit,97.35,POS,Transfer
T000019_018,C000019,2026-05-15,Debit,73.49,Internet Banking,Cash
T000019_019,C000019,2026-05-21,Debit,108.94,Internet Banking,Travel
T000020_001,C000020,2026-07-31,Debit,64.39,Mobile App,Other
T000020_002,C000020,2026-07-26,Debit,40.6,ATM,Investment
T000020_003,C000020,2026-07-27,Debit,85.63,Internet Banking,Travel
T000020_004,C000020,2026-08-05,Debit,47.67,POS,Bills
T000020_005,C000020,2026-03-31,Debit,49.1,Mobile App,Transfer
T000020_006,C000020,2026-07-18,Credit,45.41,Branch,Transfer
T000020_007,C000020,2026-07-16,Credit,42.48,Mobile App,Investment
T000020_008,C000020,2026-05-25,Debit,40.0,Mobile App,Shopping
T000020_009,C000020,2026-07-02,Credit,90.88,Mobile App,Cash
T000020_010,C000020,2026-08-13,Debit,82.98,Mobile App,Bills
T000020_011,C000020,2026-07-29,Debit,72.1,Internet Banking,Cash
T000020_012,C000020,2026-08-01,Debit,51.37,ATM,Food
T000020_013,C000020,2026-07-16,Debit,59.61,Internet Banking,Shopping
T000020_014,C000020,2026-08-15,Debit,40.0,Mobile App,Investment
T000020_015,C000020,2026-07-03,Debit,40.0,POS,Shopping
T000020_016,C000020,2026-07-30,Credit,40.0,Mobile App,Cash
T000020_017,C000020,2026-08-12,Debit,52.7,ATM,Cash
T000020_018,C000020,2026-07-25,Credit,40.0,Mobile App,Bills
T000020_019,C000020,2026-08-15,Debit,62.16,Branch,Investment
T000020_020,C000020,2026-06-30,Debit,57.5,Internet Banking,Shopping
T000020_021,C000020,2026-08-05,Debit,47.67,ATM,Cash
T000020_022,C000020,2026-08-14,Debit,40.0,ATM,Travel
T000020_023,C000020,2026-08-13,Credit,40.61,ATM,Travel
T000020_024,C000020,2026-08-10,Debit,40.0,Mobile App,Shopping
T000020_025,C000020,2026-08-07,Debit,40.0,POS,Transfer
T000020_026,C000020,2026-07-27,Debit,45.28,Internet Banking,Transfer
T000020_027,C000020,2026-06-12,Debit,40.0,Internet Banking,Cash
T000020_028,C000020,2026-07-30,Credit,123.29,Internet Banking,Shopping
T000020_029,C000020,2026-07-19,Debit,99.83,Mobile App,Other
T000020_030,C000020,2026-08-15,Debit,61.89,ATM,Transfer
T000020_031,C000020,2026-08-09,Debit,40.0,ATM,Food
T000020_032,C000020,2026-08-02,Debit,76.61,Mobile App,Travel
T000020_033,C000020,2026-06-18,Debit,59.76,Branch,Bills
T000020_034,C000020,2026-07-18,Debit,57.82,Mobile App,Bills
T000020_035,C000020,2026-07-28,Debit,40.0,Internet Banking,Other
T000020_036,C000020,2026-08-04,Debit,40.0,Mobile App,Shopping
T000020_037,C000020,2026-08-09,Debit,49.95,Branch,Cash
T000020_038,C000020,2026-07-20,Credit,43.59,Internet Banking,Investment
T000020_039,C000020,2026-08-15,Debit,91.41,Mobile App,Investment
T000020_040,C000020,2026-08-07,Credit,148.17,Internet Banking,Shopping
T000020_041,C000020,2026-07-16,Debit,42.26,POS,Investment
T000021_001,C000021,2026-07-21,Debit,55.38,Internet Banking,Other
T000021_002,C000021,2026-08-24,Debit,64.61,Mobile App,Investment
T000021_003,C000021,2026-06-02,Debit,40.0,ATM,Travel
T000021_004,C000021,2026-08-11,Debit,40.0,POS,Investment
T000021_005,C000021,2026-08-14,Debit,51.94,Mobile App,Bills
T000021_006,C000021,2026-03-25,Debit,50.93,Mobile App,Travel
T000021_007,C000021,2026-08-11,Debit,53.08,Internet Banking,Investment
T000021_008,C000021,2026-08-24,Debit,58.71,Mobile App,Bills
T000021_009,C000021,2026-07-25,Debit,40.99,Mobile App,Food
T000021_010,C000021,2026-08-19,Credit,40.0,Mobile App,Food
T000021_011,C000021,2026-07-28,Debit,59.18,Branch,Other
T000021_012,C000021,2026-08-09,Debit,79.26,Branch,Cash
T000021_013,C000021,2026-07-08,Debit,59.23,Mobile App,Transfer
T000021_014,C000021,2026-05-16,Debit,40.0,Branch,Food
T000021_015,C000021,2026-03-27,Debit,40.0,Mobile App,Shopping
T000021_016,C000021,2026-08-15,Debit,40.0,Mobile App,Other
T000021_017,C000021,2026-08-11,Debit,40.0,Branch,Travel
T000021_018,C000021,2026-08-09,Debit,78.82,Mobile App,Food
T000021_019,C000021,2026-07-20,Debit,66.81,ATM,Bills
T000021_020,C000021,2026-06-09,Debit,62.75,ATM,Other
T000021_021,C000021,2026-08-08,Debit,96.05,Mobile App,Travel
T000021_022,C000021,2026-08-09,Debit,52.39,ATM,Transfer
T000021_023,C000021,2026-08-12,Debit,142.67,ATM,Transfer
T000021_024,C000021,2026-07-03,Debit,51.23,ATM,Travel
T000021_025,C000021,2026-08-14,Debit,57.56,Mobile App,Bills
T000021_026,C000021,2026-08-15,Credit,73.98,Internet Banking,Other
T000021_027,C000021,2026-08-12,Debit,176.44,Mobile App,Cash
