customer_id,product_id,product_name,product_type,category,indicative_rate,minimum_value,priority,already_owned,eligible,annual_income,average_account_balance,monthly_spending,transaction_count,recency_days,digital_usage_score,products_held,engagement_score,average_suitability_score,recommendation_acceptance_rate,recommendation_conversion_rate,debit_ratio,credit_ratio,spending_trend,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority
C000017,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,57612,213731,1307.3,8,171.3,0.011,1,0.241,0.2254999999999999,0.5,0.0,0.531,0.469,-0.374,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000017,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,57612,213731,1307.3,8,171.3,0.011,1,0.241,0.2254999999999999,0.5,0.0,0.531,0.469,-0.374,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000017,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,57612,213731,1307.3,8,171.3,0.011,1,0.241,0.2254999999999999,0.5,0.0,0.531,0.469,-0.374,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000018,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,126100,770007,6929.81,38,11.9,0.229,2,0.625,0.516,0.2,0.0,0.595,0.405,-0.155,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000018,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,126100,770007,6929.81,38,11.9,0.229,2,0.625,0.516,0.2,0.0,0.595,0.405,-0.155,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000018,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,126100,770007,6929.81,38,11.9,0.229,2,0.625,0.516,0.2,0.0,0.595,0.405,-0.155,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000018,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,126100,770007,6929.81,38,11.9,0.229,2,0.625,0.516,0.2,0.0,0.595,0.405,-0.155,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000018,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,126100,770007,6929.81,38,11.9,0.229,2,0.625,0.516,0.2,0.0,0.595,0.405,-0.155,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000018,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,126100,770007,6929.81,38,11.9,0.229,2,0.625,0.516,0.2,0.0,0.595,0.405,-0.155,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000019,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,98437,287488,2643.41,19,57.2,0.584,1,0.468,0.421,0.0,0.0,0.453,0.547,-0.175,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000019,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,98437,287488,2643.41,19,57.2,0.584,1,0.468,0.421,0.0,0.0,0.453,0.547,-0.175,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000019,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,98437,287488,2643.41,19,57.2,0.584,1,0.468,0.421,0.0,0.0,0.453,0.547,-0.175,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000019,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,98437,287488,2643.41,19,57.2,0.584,1,0.468,0.421,0.0,0.0,0.453,0.547,-0.175,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000019,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,98437,287488,2643.41,19,57.2,0.584,1,0.468,0.421,0.0,0.0,0.453,0.547,-0.175,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000019,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,98437,287488,2643.41,19,57.2,0.584,1,0.468,0.421,0.0,0.0,0.453,0.547,-0.175,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000020,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,61315,284984,2207.99,41,14.4,0.771,4,0.642,0.3586,0.4,1.0,0.775,0.225,0.025,Core Active,Core Digital Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 2
C000020,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,61315,284984,2207.99,41,14.4,0.771,4,0.642,0.3586,0.4,1.0,0.775,0.225,0.025,Core Active,Core Digital Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 2
C000020,P005,Home Loan,Loan,Lending,0.082,500000,4,True,False,61315,284984,2207.99,41,14.4,0.771,4,0.642,0.3586,0.4,1.0,0.775,0.225,0.025,Core Active,Core Digital Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 2
C000020,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,61315,284984,2207.99,41,14.4,0.771,4,0.642,0.3586,0.4,1.0,0.775,0.225,0.025,Core Active,Core Digital Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 2
C000020,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,61315,284984,2207.99,41,14.4,0.771,4,0.642,0.3586,0.4,1.0,0.775,0.225,0.025,Core Active,Core Digital Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 2
C000020,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,61315,284984,2207.99,41,14.4,0.771,4,0.642,0.3586,0.4,1.0,0.775,0.225,0.025,Core Active,Core Digital Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 2
C000021,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,63249,357628,3019.08,46,4.0,0.408,2,0.543,0.323,0.5,0.0,0.775,0.225,-0.19,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000021,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,63249,357628,3019.08,46,4.0,0.408,2,0.543,0.323,0.5,0.0,0.775,0.225,-0.19,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000021,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,63249,357628,3019.08,46,4.0,0.408,2,0.543,0.323,0.5,0.0,0.775,0.225,-0.19,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000021,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,63249,357628,3019.08,46,4.0,0.408,2,0.543,0.323,0.5,0.0,0.775,0.225,-0.19,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000021,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,63249,357628,3019.08,46,4.0,0.408,2,0.543,0.323,0.5,0.0,0.775,0.225,-0.19,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000021,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,63249,357628,3019.08,46,4.0,0.408,2,0.543,0.323,0.5,0.0,0.775,0.225,-0.19,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000022,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,40295,43404,1000.0,13,52.9,0.467,1,0.239,0.2923333333333333,0.0,0.0,0.627,0.373,0.029,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000022,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,40295,43404,1000.0,13,52.9,0.467,1,0.239,0.2923333333333333,0.0,0.0,0.627,0.373,0.029,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000022,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,40295,43404,1000.0,13,52.9,0.467,1,0.239,0.2923333333333333,0.0,0.0,0.627,0.373,0.029,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000022,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,40295,43404,1000.0,13,52.9,0.467,1,0.239,0.2923333333333333,0.0,0.0,0.627,0.373,0.029,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000022,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,40295,43404,1000.0,13,52.9,0.467,1,0.239,0.2923333333333333,0.0,0.0,0.627,0.373,0.029,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000022,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,40295,43404,1000.0,13,52.9,0.467,1,0.239,0.2923333333333333,0.0,0.0,0.627,0.373,0.029,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000023,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,96216,470785,4264.49,45,3.0,0.59,2,0.709,0.5946,0.6,0.3333333333333333,0.732,0.268,0.104,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000023,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,96216,470785,4264.49,45,3.0,0.59,2,0.709,0.5946,0.6,0.3333333333333333,0.732,0.268,0.104,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000023,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,96216,470785,4264.49,45,3.0,0.59,2,0.709,0.5946,0.6,0.3333333333333333,0.732,0.268,0.104,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000023,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,True,False,96216,470785,4264.49,45,3.0,0.59,2,0.709,0.5946,0.6,0.3333333333333333,0.732,0.268,0.104,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000023,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,96216,470785,4264.49,45,3.0,0.59,2,0.709,0.5946,0.6,0.3333333333333333,0.732,0.268,0.104,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000023,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,96216,470785,4264.49,45,3.0,0.59,2,0.709,0.5946,0.6,0.3333333333333333,0.732,0.268,0.104,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000024,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,308975,777550,17535.09,63,17.6,0.767,5,0.748,0.601,0.6,0.0,0.527,0.473,0.136,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000024,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,308975,777550,17535.09,63,17.6,0.767,5,0.748,0.601,0.6,0.0,0.527,0.473,0.136,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000024,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,308975,777550,17535.09,63,17.6,0.767,5,0.748,0.601,0.6,0.0,0.527,0.473,0.136,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000024,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,True,False,308975,777550,17535.09,63,17.6,0.767,5,0.748,0.601,0.6,0.0,0.527,0.473,0.136,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000024,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,308975,777550,17535.09,63,17.6,0.767,5,0.748,0.601,0.6,0.0,0.527,0.473,0.136,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000024,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,308975,777550,17535.09,63,17.6,0.767,5,0.748,0.601,0.6,0.0,0.527,0.473,0.136,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000025,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,68284,558854,4263.61,52,6.1,0.617,1,0.532,0.41375,0.25,0.0,0.658,0.342,-0.005,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000025,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,68284,558854,4263.61,52,6.1,0.617,1,0.532,0.41375,0.25,0.0,0.658,0.342,-0.005,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000025,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,68284,558854,4263.61,52,6.1,0.617,1,0.532,0.41375,0.25,0.0,0.658,0.342,-0.005,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000025,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,68284,558854,4263.61,52,6.1,0.617,1,0.532,0.41375,0.25,0.0,0.658,0.342,-0.005,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000025,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,68284,558854,4263.61,52,6.1,0.617,1,0.532,0.41375,0.25,0.0,0.658,0.342,-0.005,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000025,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,68284,558854,4263.61,52,6.1,0.617,1,0.532,0.41375,0.25,0.0,0.658,0.342,-0.005,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000026,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,272967,1842434,15579.77,53,6.5,0.935,4,0.616,0.583,0.5,0.0,0.519,0.481,-0.019,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000026,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,272967,1842434,15579.77,53,6.5,0.935,4,0.616,0.583,0.5,0.0,0.519,0.481,-0.019,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000026,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,272967,1842434,15579.77,53,6.5,0.935,4,0.616,0.583,0.5,0.0,0.519,0.481,-0.019,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000026,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,True,False,272967,1842434,15579.77,53,6.5,0.935,4,0.616,0.583,0.5,0.0,0.519,0.481,-0.019,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000026,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,272967,1842434,15579.77,53,6.5,0.935,4,0.616,0.583,0.5,0.0,0.519,0.481,-0.019,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000026,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,272967,1842434,15579.77,53,6.5,0.935,4,0.616,0.583,0.5,0.0,0.519,0.481,-0.019,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2
C000027,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,93685,184061,4179.14,15,66.1,0.355,1,0.24,0.4163333333333334,0.3333333333333333,1.0,0.435,0.565,-0.282,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000027,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,93685,184061,4179.14,15,66.1,0.355,1,0.24,0.4163333333333334,0.3333333333333333,1.0,0.435,0.565,-0.282,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000027,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,93685,184061,4179.14,15,66.1,0.355,1,0.24,0.4163333333333334,0.3333333333333333,1.0,0.435,0.565,-0.282,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000027,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,93685,184061,4179.14,15,66.1,0.355,1,0.24,0.4163333333333334,0.3333333333333333,1.0,0.435,0.565,-0.282,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000027,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,93685,184061,4179.14,15,66.1,0.355,1,0.24,0.4163333333333334,0.3333333333333333,1.0,0.435,0.565,-0.282,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000027,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,93685,184061,4179.14,15,66.1,0.355,1,0.24,0.4163333333333334,0.3333333333333333,1.0,0.435,0.565,-0.282,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3
C000028,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,202585,1332176,10943.6,45,7.7,0.85,3,0.708,0.70675,0.5,0.5,0.606,0.394,0.255,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000028,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,202585,1332176,10943.6,45,7.7,0.85,3,0.708,0.70675,0.5,0.5,0.606,0.394,0.255,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000028,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,202585,1332176,10943.6,45,7.7,0.85,3,0.708,0.70675,0.5,0.5,0.606,0.394,0.255,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000028,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,202585,1332176,10943.6,45,7.7,0.85,3,0.708,0.70675,0.5,0.5,0.606,0.394,0.255,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000028,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,202585,1332176,10943.6,45,7.7,0.85,3,0.708,0.70675,0.5,0.5,0.606,0.394,0.255,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000028,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,202585,1332176,10943.6,45,7.7,0.85,3,0.708,0.70675,0.5,0.5,0.606,0.394,0.255,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000029,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,112506,485476,3445.04,29,22.1,0.359,2,0.647,0.50625,0.5,0.0,0.671,0.329,-0.1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000029,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,112506,485476,3445.04,29,22.1,0.359,2,0.647,0.50625,0.5,0.0,0.671,0.329,-0.1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000029,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,112506,485476,3445.04,29,22.1,0.359,2,0.647,0.50625,0.5,0.0,0.671,0.329,-0.1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000029,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,112506,485476,3445.04,29,22.1,0.359,2,0.647,0.50625,0.5,0.0,0.671,0.329,-0.1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000029,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,112506,485476,3445.04,29,22.1,0.359,2,0.647,0.50625,0.5,0.0,0.671,0.329,-0.1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000029,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,112506,485476,3445.04,29,22.1,0.359,2,0.647,0.50625,0.5,0.0,0.671,0.329,-0.1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000030,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,68116,249769,2288.26,4,89.2,0.209,3,0.19,0.30825,0.25,0.0,0.892,0.108,-0.182,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000030,P004,Personal Loan,Loan,Lending,0.115,75000,3,True,False,68116,249769,2288.26,4,89.2,0.209,3,0.19,0.30825,0.25,0.0,0.892,0.108,-0.182,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000030,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,68116,249769,2288.26,4,89.2,0.209,3,0.19,0.30825,0.25,0.0,0.892,0.108,-0.182,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000030,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,68116,249769,2288.26,4,89.2,0.209,3,0.19,0.30825,0.25,0.0,0.892,0.108,-0.182,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000030,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,68116,249769,2288.26,4,89.2,0.209,3,0.19,0.30825,0.25,0.0,0.892,0.108,-0.182,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000030,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,68116,249769,2288.26,4,89.2,0.209,3,0.19,0.30825,0.25,0.0,0.892,0.108,-0.182,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000031,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,74331,399427,2408.89,19,34.8,0.413,1,0.281,0.2686666666666666,0.0,0.0,0.665,0.335,-0.095,At Risk,At-Risk Engagement Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 4
C000031,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,74331,399427,2408.89,19,34.8,0.413,1,0.281,0.2686666666666666,0.0,0.0,0.665,0.335,-0.095,At Risk,At-Risk Engagement Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 4
