customer_id,age,customer_tenure_years,annual_income,average_account_balance,monthly_spending,transaction_count,average_transaction_amount_x,recency_days,debit_ratio,credit_ratio,digital_usage_score,mobile_app_login_frequency,digital_transaction_ratio,products_held,engagement_score,spending_trend,total_transaction_amount,average_transaction_amount_y,median_transaction_amount,transaction_count_actual,active_months,last_transaction_date,first_transaction_date,debit_transactions,credit_transactions,transaction_amount_std,transactions_per_active_month,debit_ratio_actual,credit_ratio_actual,recency_days_actual,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,products_held_actual,product_categories_held,product_value_total,product_value_average,loan_products,investment_products,insurance_products,credit_card_products,campaigns_received,campaign_interactions,campaigns_opened,campaigns_clicked,campaigns_converted,campaign_open_rate,campaign_click_rate,campaign_conversion_rate,recommendations_received,average_suitability_score,recommendations_accepted,recommendations_converted,recommendation_acceptance_rate,recommendation_conversion_rate,high_value_transactions,monthly_income,balance_to_income_ratio,spending_to_income_ratio,transaction_value_to_income_ratio,product_penetration,high_value_transaction_ratio,digital_activity_index,relationship_depth_score,customer_value_index
C000047,57,7.1,86099,365050,3409.69,32,141.04,10.8,0.73,0.27,0.689,20.0,0.561,2,0.496,0.086,3939.23,123.1009375,105.81,32,4,2026-08-19,2026-05-13,27,5,47.68006612353169,8.0,0.84375,0.15625,10,32,3939.23,3,2,4,9,2,2,180288.99,90144.495,1,0,0,0,6,6,2,1,1,0.3333333333333333,0.5,1.0,3,0.555,2,0,0.6666666666666666,0.0,0,7174.916666666667,4.239886642121279,0.4752236379052021,0.04575233161825341,0.25,0.0,0.6503,0.3988,0.5630833333333334
C000048,30,2.1,47472,311560,1653.61,26,100.0,0.1,0.621,0.379,0.636,8.0,0.573,1,0.488,0.015,1456.0,56.0,44.67,26,3,2026-08-29,2026-05-07,16,10,25.42606851245391,8.666666666666666,0.6153846153846154,0.38461538461538464,0,26,1456.0,5,2,1,8,1,1,16144.84,16144.84,0,0,0,0,5,5,5,4,0,1.0,0.8,0.0,3,0.44166666666666665,1,0,0.3333333333333333,0.0,0,3956.0,6.563026626221773,0.41800050556117285,0.03067071115604988,0.125,0.0,0.50945,0.30889999999999995,0.237
C000049,23,6.4,200412,197133,7672.27,49,100.0,22.1,0.594,0.406,0.581,15.0,0.475,4,0.702,0.18,5919.28,120.80163265306122,116.77,49,5,2026-08-07,2026-01-24,30,19,53.41240950327534,9.8,0.6122448979591837,0.3877551020408163,22,49,5919.28,2,4,4,10,4,4,56009.85,14002.4625,0,1,1,1,7,7,4,0,0,0.5714285714285714,0.0,0.0,3,0.4526666666666667,3,0,1.0,0.0,0,16701.0,0.9836387042692054,0.4593898568947967,0.029535556753088638,0.5,0.0,0.5302,0.5981,0.6760833333333334
C000050,37,7.3,57359,72119,1904.84,19,100.0,7.2,0.408,0.592,0.134,10.0,0.25,2,0.633,-0.215,1512.78,79.62,67.96,19,5,2026-08-21,2026-02-04,9,10,42.628185902444095,3.8,0.47368421052631576,0.5263157894736842,8,19,1512.78,3,1,1,5,2,2,14303.42,7151.71,0,0,0,1,5,5,1,1,0,0.2,1.0,0.0,5,0.40440000000000004,2,0,0.4,0.0,0,4779.916666666667,1.2573266619013581,0.3985090395578723,0.02637389075820708,0.25,0.0,0.2228,0.47739999999999994,0.15125
C000051,41,6.8,88764,484908,3571.59,37,105.13,14.6,0.723,0.277,0.568,6.0,0.451,3,0.558,-0.201,3660.42,98.93027027027027,88.15,37,5,2026-08-14,2026-04-18,34,3,46.68154920347049,7.4,0.918918918918919,0.08108108108108109,15,37,3660.42,2,3,3,8,3,3,191296.89,63765.630000000005,0,1,0,1,7,7,5,1,0,0.7142857142857143,0.2,0.0,2,0.206,1,0,0.5,0.0,0,7397.0,5.462890360957145,0.4828430444774909,0.041237663917804514,0.375,0.0,0.42835,0.5049,0.6246666666666667
C000052,39,5.3,42552,85458,1252.19,27,100.0,24.7,0.859,0.141,0.601,14.0,0.247,1,0.483,0.009,1241.91,45.99666666666667,40.0,27,4,2026-08-04,2026-05-01,22,5,11.833652144495508,6.75,0.8148148148148148,0.18518518518518517,25,27,1241.91,1,2,1,4,1,1,8189.43,8189.43,0,0,0,0,3,3,1,1,0,0.3333333333333333,1.0,0.0,5,0.44719999999999993,2,1,0.4,0.5,0,3546.0,2.0083192329385224,0.35312746756909197,0.029185702199661594,0.125,0.0,0.47220000000000006,0.3449,0.059083333333333335
C000053,38,10.1,54924,376121,3300.94,48,100.0,1.4,0.525,0.475,0.552,10.0,0.543,2,0.713,0.163,2765.62,57.61708333333333,45.375,48,3,2026-08-28,2026-06-01,22,26,25.678836468498456,16.0,0.4583333333333333,0.5416666666666666,1,48,2765.62,5,4,3,12,2,2,136145.56,68072.78,0,1,0,0,5,5,1,1,1,0.2,1.0,1.0,5,0.4808,1,1,0.2,1.0,0,4577.0,6.848026363702571,0.7212016604762945,0.0503535794916612,0.25,0.0,0.48415,0.4264,0.4023333333333333
C000054,37,3.7,114918,348817,5793.47,47,100.0,8.1,0.775,0.225,0.69,18.0,0.644,2,0.62,-0.077,4702.41,100.05127659574468,94.25,47,4,2026-08-21,2026-05-05,33,14,43.7425606403918,11.75,0.7021276595744681,0.2978723404255319,8,47,4702.41,3,4,4,11,2,2,139850.3,69925.15,1,0,0,0,5,5,3,0,0,0.6,0.0,0.0,3,0.4473333333333333,0,0,0.0,0.0,0,9576.5,3.0353556448946204,0.604967368036339,0.0409196992638229,0.25,0.0,0.6515,0.436,0.6751666666666667
C000055,33,6.6,89759,252562,4318.24,42,101.62,7.8,0.857,0.143,0.805,11.0,0.466,2,0.719,0.224,3718.83,88.54357142857143,86.07499999999999,42,3,2026-08-22,2026-06-08,37,5,39.03883931085395,14.0,0.8809523809523809,0.11904761904761904,7,42,3718.83,4,3,4,11,2,2,22494.629999999997,11247.314999999999,0,0,0,1,4,4,3,1,1,0.75,0.3333333333333333,1.0,4,0.45525,3,2,0.75,0.6666666666666666,0,7479.916666666667,2.8137791196425983,0.5773112445548635,0.041431277086420304,0.25,0.0,0.58875,0.42819999999999997,0.5386666666666666
C000056,40,2.2,78353,183785,2904.8,42,109.92,2.1,0.856,0.144,0.578,12.0,0.568,2,0.668,0.012,2289.99,54.52357142857142,48.78,42,4,2026-08-25,2026-03-01,39,3,16.544299559346953,10.5,0.9285714285714286,0.07142857142857142,4,42,2289.99,5,3,2,10,2,1,46804.43,23402.215,0,0,0,0,5,5,4,3,0,0.8,0.75,0.0,4,0.48150000000000004,2,1,0.5,0.5,0,6529.416666666667,2.3456025933914466,0.44487894528607713,0.029226577157224355,0.25,0.0,0.5221,0.4504,0.398
C000057,50,6.2,60590,491047,2530.06,24,116.41,14.1,0.644,0.356,0.868,14.0,0.593,2,0.434,0.007,2851.43,118.80958333333332,93.765,24,5,2026-08-15,2026-04-07,14,10,69.23945724042956,4.8,0.5833333333333334,0.4166666666666667,14,24,2851.43,2,1,3,6,2,2,76282.87,38141.435,0,0,0,1,4,4,1,0,0,0.25,0.0,0.0,5,0.5511999999999999,1,0,0.2,0.0,0,5049.166666666667,8.104423172140617,0.5010846674368707,0.04706106618253837,0.25,0.0,0.6788500000000001,0.41769999999999996,0.43299999999999994
C000058,48,6.2,51697,102501,1758.16,19,100.0,11.8,0.743,0.257,0.628,13.0,0.534,3,0.602,-0.105,1855.3799999999999,97.65157894736842,96.24,19,4,2026-08-17,2026-05-05,16,3,38.63337363575089,4.75,0.8421052631578947,0.15789473684210525,12,19,1855.3799999999999,3,1,1,5,3,3,35496.48,11832.160000000002,1,0,0,1,3,3,1,0,0,0.3333333333333333,0.0,0.0,3,0.36166666666666664,0,0,0.0,0.0,0,4308.083333333333,1.9827262703831945,0.40810724026539263,0.03588951002959553,0.375,0.0,0.5461,0.4806,0.13108333333333333
C000059,34,7.0,104581,123696,3391.93,53,100.0,8.4,0.629,0.371,0.998,18.0,0.663,3,0.787,-0.013,4033.93,76.11188679245282,74.77,53,5,2026-08-21,2026-04-20,36,17,29.068153473716784,10.6,0.6792452830188679,0.32075471698113206,8,53,4033.93,3,5,4,12,3,3,70609.95,23536.649999999998,1,0,1,0,3,3,3,2,0,1.0,0.6666666666666666,0.0,2,0.3935,0,0,0.0,0.0,0,8715.083333333334,1.1827769862594544,0.38920224514969254,0.03857230280834951,0.375,0.0,0.7948500000000001,0.5736,0.4598333333333333
C000060,45,16.9,109380,299489,5537.01,37,141.05,14.8,0.617,0.383,0.574,7.0,0.419,3,0.669,-0.137,4552.9,123.05135135135134,96.72,37,4,2026-08-14,2026-04-09,17,20,84.35896389708559,9.25,0.4594594594594595,0.5405405405405406,15,37,4552.9,2,3,4,9,3,2,198290.33,66096.77666666666,0,0,0,1,5,5,2,1,1,0.4,0.5,1.0,3,0.39666666666666667,1,0,0.3333333333333333,0.0,0,9115.0,2.73805997440117,0.6074613274821723,0.04162461144633388,0.375,0.0,0.43305,0.5007,0.6405833333333334
C000061,28,8.1,44549,158536,1518.05,14,108.28,42.0,0.693,0.307,0.468,18.0,0.224,1,0.425,0.095,1329.26,94.94714285714285,83.39,14,6,2026-07-18,2026-01-28,7,7,41.40803274515919,2.3333333333333335,0.5,0.5,42,14,1329.26,1,1,1,3,1,1,15564.72,15564.72,0,0,0,1,7,7,5,4,0,0.7142857142857143,0.8,0.0,5,0.29660000000000003,1,1,0.2,1.0,0,3712.4166666666665,3.5586881860423354,0.4089115356124717,0.029838155738624885,0.125,0.0,0.4466,0.40249999999999997,0.12733333333333335
C000062,38,8.4,146030,1839596,9350.3,56,170.63,27.5,0.832,0.168,1.0,16.0,0.784,1,0.565,-0.082,9762.66,174.3332142857143,144.365,56,5,2026-08-02,2026-04-01,48,8,96.0994971532988,11.2,0.8571428571428571,0.14285714285714285,27,56,9762.66,1,5,5,11,1,1,495260.73,495260.73,0,0,0,1,3,3,1,1,0,0.3333333333333333,1.0,0.0,3,0.6676666666666667,1,0,0.3333333333333333,0.0,0,12169.166666666666,12.597384099157708,0.768359926042594,0.0668537971649661,0.125,0.0,0.806,0.407,0.8969166666666666
C000063,46,10.6,63559,565185,4146.43,46,102.09,7.1,0.55,0.45,0.398,5.0,0.138,5,0.676,-0.071,4878.56,106.05565217391305,89.18,46,5,2026-08-22,2026-03-28,31,15,51.75389327930042,9.2,0.6739130434782609,0.32608695652173914,7,46,4878.56,4,4,4,12,5,4,447520.14999999997,89504.03,1,0,1,1,4,4,0,0,0,0.0,0.0,0.0,3,0.39266666666666666,0,0,0.0,0.0,0,5296.583333333333,8.892289054264541,0.782849950439749,0.0767563995657578,0.625,0.0,0.2636,0.6403,0.5419166666666666
C000064,36,2.7,71050,405204,2209.45,33,100.0,2.4,0.89,0.11,0.593,5.0,0.364,1,0.616,0.167,2737.44,82.95272727272727,71.01,33,3,2026-08-25,2026-06-20,28,5,40.03897556387458,11.0,0.8484848484848485,0.15151515151515152,4,33,2737.44,5,2,3,10,1,1,37376.83,37376.83,0,0,0,0,6,6,4,1,1,0.6666666666666666,0.25,1.0,3,0.511,1,0,0.3333333333333333,0.0,0,5920.833333333333,5.703082336382829,0.37316537649542575,0.0385283603096411,0.125,0.0,0.40785,0.34729999999999994,0.4453333333333333
C000065,53,8.0,32962,216370,1000.0,30,100.0,3.3,0.596,0.404,0.952,19.0,0.595,1,0.577,-0.063,1302.07,43.40233333333333,40.0,30,5,2026-08-25,2026-03-12,16,14,12.166352323131806,6.0,0.5333333333333333,0.4666666666666667,4,30,1302.07,5,2,1,8,1,1,35807.52,35807.52,0,0,0,0,4,4,2,1,0,0.5,0.5,0.0,5,0.4062,1,0,0.2,0.0,0,2746.8333333333335,6.564225471755354,0.36405557915175046,0.03950215399550998,0.125,0.0,0.76715,0.41059999999999997,0.11483333333333333
C000066,34,2.3,76211,285887,1223.04,20,100.0,19.4,0.785,0.215,0.433,10.0,0.38,1,0.359,0.002,1291.04,64.55199999999999,61.345,20,6,2026-08-07,2025-12-04,12,8,24.5930117587989,3.3333333333333335,0.6,0.4,22,20,1291.04,2,1,1,4,1,1,85252.87,85252.87,0,0,0,0,5,5,3,0,0,0.6,0.0,0.0,3,0.35566666666666663,1,1,0.3333333333333333,1.0,0,6350.916666666667,3.751256380312553,0.1925769245909383,0.016940336696802297,0.125,0.0,0.38985,0.38269999999999993,0.35683333333333334
C000067,35,12.0,48672,219270,1000.0,6,179.04,105.2,0.939,0.061,0.293,6.0,0.158,1,0.382,-0.285,968.5400000000001,161.42333333333335,152.84,6,4,2026-05-13,2026-02-13,6,0,97.76531484461485,1.5,1.0,0.0,108,6,968.5400000000001,1,1,1,3,1,1,29147.44,29147.44,0,0,0,0,7,7,4,2,0,0.5714285714285714,0.5,0.0,5,0.2576,0,0,0.0,0.0,0,4056.0,4.505054240631163,0.2465483234714004,0.01989932610124918,0.125,0.0,0.23135,0.3146,0.15275
C000068,43,10.7,156834,123090,7536.07,52,115.22,12.4,0.511,0.489,0.608,11.0,0.411,7,0.608,-0.001,8059.02,154.98115384615386,131.01999999999998,52,5,2026-08-16,2026-04-12,24,28,84.89238471710087,10.4,0.46153846153846156,0.5384615384615384,13,52,8059.02,2,4,5,11,7,6,154883.03,22126.147142857142,1,1,1,1,6,6,3,3,1,0.5,1.0,0.3333333333333333,4,0.32225000000000004,0,0,0.0,0.0,0,13069.5,0.7848425724013925,0.5766150197023604,0.05138566892383029,0.875,0.0,0.48635,0.7199000000000001,0.5975833333333334
C000069,43,7.1,183576,717496,7187.83,55,130.5,18.1,0.695,0.305,0.631,9.0,0.453,5,0.543,0.175,8091.86,147.12472727272726,137.44,55,6,2026-08-10,2026-03-24,35,20,67.3970042980411,9.166666666666666,0.6363636363636364,0.36363636363636365,19,55,8091.86,2,5,5,12,5,4,603683.76,120736.75200000001,2,1,1,0,6,6,3,1,0,0.5,0.3333333333333333,0.0,3,0.587,0,0,0.0,0.0,0,15298.0,3.9084411905695733,0.46985422931102105,0.04407907351723537,0.625,0.0,0.4872000000000001,0.6379,0.8569166666666667
C000070,38,11.3,187659,351909,5062.75,49,169.75,2.0,0.691,0.309,0.75,10.0,0.744,2,0.681,-0.14,4904.58,100.0934693877551,79.26,49,3,2026-08-27,2026-06-06,35,14,58.00929090639349,16.333333333333332,0.7142857142857143,0.2857142857142857,2,49,4904.58,5,4,4,13,2,2,97734.85,48867.425,0,0,0,1,6,6,3,1,0,0.5,0.3333333333333333,0.0,4,0.513,2,2,0.5,1.0,0,15638.25,1.8752577814013716,0.32374146723578406,0.026135597013732356,0.25,0.0,0.6235,0.4168,0.724
C000071,43,9.2,56520,99660,2487.62,35,100.0,1.9,0.432,0.568,0.396,7.0,0.411,1,0.445,-0.017,2860.02,81.71485714285714,73.8,35,4,2026-08-28,2026-05-16,17,18,38.687533816115874,8.75,0.4857142857142857,0.5142857142857142,1,35,2860.02,5,2,3,10,1,1,26399.19,26399.19,0,0,0,0,3,3,3,3,0,1.0,1.0,0.0,3,0.123,0,0,0.0,0.0,0,4710.0,1.7632696390658174,0.5281571125265393,0.050601910828025475,0.125,0.0,0.35095000000000004,0.3335,0.19808333333333333
C000072,36,11.4,347796,1655592,16358.91,65,227.82,50.1,0.853,0.147,0.674,13.0,0.616,3,0.526,0.074,17852.73,274.6573846153846,267.64,65,5,2026-07-10,2026-02-28,52,13,149.97374551772515,13.0,0.8,0.2,50,65,17852.73,1,5,5,11,3,2,1209969.76,403323.25333333336,0,0,0,0,3,3,1,1,1,0.3333333333333333,1.0,1.0,2,0.6174999999999999,1,1,0.5,1.0,0,28983.0,4.760238760652796,0.564431218300383,0.05133103888486354,0.375,0.0,0.5873,0.4953,0.9844999999999999
C000073,26,6.3,65480,169019,2573.73,20,118.3,31.2,0.502,0.498,0.144,0.0,0.0,3,0.523,0.033,2541.32,127.066,130.59,20,4,2026-07-28,2026-04-10,10,10,66.72409092279703,5.0,0.5,0.5,32,20,2541.32,1,1,2,4,3,2,58903.03,19634.343333333334,0,1,0,0,4,4,1,0,0,0.25,0.0,0.0,5,0.3088,2,1,0.4,0.5,0,5456.666666666667,2.5812309102015885,0.47166707391569945,0.038810629199755656,0.375,0.0,0.0648,0.4569000000000001,0.2976666666666667
C000074,52,18.0,158158,1011371,5589.75,60,117.98,9.8,0.724,0.276,0.935,7.0,0.716,6,0.748,-0.159,5694.49,94.90816666666666,79.59,60,4,2026-08-19,2026-04-10,43,17,45.69763593973134,15.0,0.7166666666666667,0.2833333333333333,10,60,5694.49,3,5,4,12,6,5,570366.0700000001,95061.01166666667,1,1,1,1,5,5,4,2,0,0.8,0.5,0.0,2,0.6719999999999999,1,0,0.5,0.0,0,13179.833333333334,6.394687590890123,0.42411386082272157,0.0360050708784886,0.75,0.0,0.66975,0.6744000000000001,0.8555833333333334
C000075,70,5.6,118289,1001561,5747.39,57,100.0,3.7,0.639,0.361,0.585,6.0,0.32,1,0.7,0.119,4471.32,78.44421052631579,71.11,57,6,2026-08-24,2026-02-02,30,27,29.783136344688682,9.5,0.5263157894736842,0.47368421052631576,5,57,4471.32,4,5,4,13,1,1,278774.62,278774.62,0,0,0,0,4,4,2,2,0,0.5,1.0,0.0,4,0.51125,2,1,0.5,0.5,0,9857.416666666666,8.467067943764848,0.5830523548258926,0.03779996449373991,0.125,0.0,0.40325,0.485,0.8180833333333333
C000076,34,7.9,208718,1637487,14206.35,56,195.72,33.5,0.674,0.326,0.714,10.0,0.444,6,0.768,0.063,16478.329999999998,294.25589285714284,279.555,56,4,2026-07-27,2026-04-13,35,21,113.36375700736401,14.0,0.625,0.375,33,56,16478.329999999998,1,5,5,11,6,5,1450746.78,241791.13,1,1,0,1,4,4,3,3,3,0.75,1.0,1.0,5,0.5942000000000001,2,2,0.4,1.0,0,17393.166666666668,7.845451757874261,0.8167776617253902,0.07895021033164365,0.75,0.0,0.5323,0.6804000000000001,0.9490000000000001
C000077,33,5.9,63635,380672,2379.49,15,220.39,38.3,0.72,0.28,0.438,9.0,0.322,1,0.315,0.019,2639.36,175.95733333333334,143.97,15,5,2026-07-21,2026-03-07,13,2,122.18584775816285,3.0,0.8666666666666667,0.13333333333333333,39,15,2639.36,1,1,2,4,1,1,56889.32,56889.32,0,0,1,0,5,5,2,1,0,0.4,0.5,0.0,5,0.4016,3,1,0.6,0.3333333333333333,0,5302.916666666667,5.98211675964485,0.44871344385951123,0.04147654592598413,0.125,0.0,0.36760000000000004,0.33199999999999996,0.40149999999999997
C000078,53,5.4,43703,72449,1024.07,12,100.0,175.4,0.738,0.262,0.528,9.0,0.337,2,0.487,-0.489,1247.67,103.97250000000001,97.37,12,3,2026-02-14,2025-12-08,12,0,35.18972735563088,4.0,1.0,0.0,196,12,1247.67,1,1,1,3,2,2,13624.779999999999,6812.389999999999,0,0,0,0,6,6,4,0,0,0.6666666666666666,0.0,0.0,3,0.383,1,1,0.3333333333333333,1.0,0,3641.9166666666665,1.657758048646546,0.2811898496670709,0.028548841040660827,0.25,0.0,0.41185000000000005,0.3586,0.04883333333333333
C000079,22,4.1,84790,816219,2288.29,36,100.0,7.1,0.686,0.314,0.796,11.0,0.459,1,0.892,-0.059,2087.96,57.99888888888889,53.155,36,4,2026-08-21,2026-05-25,26,10,17.994819695485027,9.0,0.7222222222222222,0.2777777777777778,8,36,2087.96,3,3,2,8,1,1,178018.1,178018.1,0,0,0,0,5,5,2,1,1,0.4,0.5,1.0,2,0.542,1,0,0.5,0.0,0,7065.833333333333,9.626359240476472,0.32385281283170186,0.024625073711522585,0.125,0.0,0.5829500000000001,0.4676,0.6058333333333333
C000080,28,12.0,125984,467822,7145.79,47,157.77,5.7,0.732,0.268,0.691,8.0,0.312,4,0.649,-0.117,6837.38,145.47617021276596,135.07,47,3,2026-08-22,2026-06-07,40,7,66.06468630303351,15.666666666666666,0.851063829787234,0.14893617021276595,7,47,6837.38,4,4,5,13,4,4,137325.03,34331.2575,1,1,1,0,4,4,3,2,1,0.75,0.6666666666666666,0.5,3,0.413,0,0,0.0,0.0,0,10498.666666666666,3.7133445516891035,0.6806378587757176,0.054271812293624586,0.5,0.0,0.46895000000000003,0.5072,0.7510833333333333
C000081,47,13.4,80001,329872,3617.86,63,100.0,3.9,0.687,0.313,0.588,12.0,0.509,3,0.435,-0.115,3320.25,52.70238095238095,44.54,63,5,2026-08-25,2026-04-25,46,17,16.38361797003392,12.6,0.7301587301587301,0.2698412698412698,4,63,3320.25,5,5,3,13,3,3,171190.00999999998,57063.33666666666,1,0,0,1,5,5,0,0,0,0.0,0.0,0.0,5,0.43879999999999997,1,0,0.2,0.0,0,6666.75,4.123348458144273,0.5426722165972926,0.04150260621742228,0.375,0.0,0.51185,0.468,0.5255833333333333
C000082,39,9.4,80732,176555,2585.54,45,100.0,15.2,0.646,0.354,0.349,5.0,0.164,2,0.522,0.06,2878.03,63.95622222222222,54.83,45,6,2026-08-13,2026-01-24,30,15,27.99129785948815,7.5,0.6666666666666666,0.3333333333333333,16,45,2878.03,2,4,3,9,2,2,69732.41,34866.205,0,0,0,1,6,6,3,2,0,0.5,0.6666666666666666,0.0,2,0.247,0,0,0.0,0.0,0,6727.666666666667,2.186927116880543,0.3843145221225784,0.035649184957637615,0.25,0.0,0.24805,0.4815999999999999,0.38766666666666666
C000083,41,8.3,103116,928264,6085.33,46,127.99,6.7,0.53,0.47,0.547,11.0,0.609,1,0.728,-0.203,6050.05,131.5228260869565,126.095,46,4,2026-08-22,2026-05-15,29,17,68.47475734939097,11.5,0.6304347826086957,0.3695652173913043,7,46,6050.05,4,4,5,13,1,1,273230.56,273230.56,0,0,0,0,4,4,2,0,0,0.5,0.0,0.0,5,0.5926,3,1,0.6,0.3333333333333333,0,8593.0,9.002133519531402,0.7081729314558362,0.058672272004344626,0.125,0.0,0.5084,0.4184,0.78625
C000084,64,2.9,66134,143917,2070.99,30,100.0,3.7,0.794,0.206,0.555,5.0,0.58,1,0.546,-0.161,2446.12,81.53733333333334,79.75,30,5,2026-08-25,2026-03-27,26,4,33.273941023935954,6.0,0.8666666666666667,0.13333333333333333,4,30,2446.12,5,2,2,9,1,1,11531.78,11531.78,0,0,0,0,7,7,2,0,0,0.2857142857142857,0.0,0.0,2,0.5675,0,0,0.0,0.0,0,5511.166666666667,2.176142377597,0.3757806876946804,0.036987328756766566,0.125,0.0,0.44475000000000003,0.4013,0.247
C000085,50,2.6,105047,394296,3648.59,48,100.0,4.3,0.623,0.377,0.6,16.0,0.52,2,0.487,0.004,3285.75,68.453125,59.14,48,5,2026-08-25,2026-04-06,32,16,28.70107761015329,9.6,0.6666666666666666,0.3333333333333333,4,48,3285.75,5,4,3,12,2,2,120199.66,60099.83,0,0,0,1,7,7,3,0,0,0.42857142857142855,0.0,0.0,5,0.5038,2,2,0.4,1.0,0,8753.916666666666,3.753519853018173,0.4167951488381392,0.031278856131065146,0.25,0.0,0.56,0.4336,0.63075
C000086,36,5.9,68338,92427,2495.45,39,100.0,4.7,0.593,0.407,0.51,7.0,0.388,2,0.364,0.092,3151.16,80.79897435897435,75.8,39,4,2026-08-24,2026-05-24,21,18,34.732912481487844,9.75,0.5384615384615384,0.46153846153846156,5,39,3151.16,4,3,3,10,2,2,26256.07,13128.035,0,0,0,1,5,5,3,0,0,0.6,0.0,0.0,2,0.287,1,0,0.5,0.0,0,5694.833333333333,1.3524978781936843,0.43819544031139335,0.04611138751499897,0.25,0.0,0.3965,0.35919999999999996,0.2619166666666667
C000087,48,8.7,149376,168645,7739.16,55,152.42,1.1,0.868,0.132,0.606,9.0,0.598,2,0.638,0.081,9031.64,164.21163636363636,145.55,55,4,2026-08-28,2026-05-27,47,8,101.93810065815062,13.75,0.8545454545454545,0.14545454545454545,1,55,9031.64,5,5,5,15,2,2,42168.67,21084.335,0,0,0,1,6,6,4,1,0,0.6666666666666666,0.25,0.0,3,0.3423333333333334,1,0,0.3333333333333333,0.0,0,12448.0,1.1289966259640103,0.6217191516709512,0.06046245715509854,0.25,0.0,0.5122,0.4414,0.6245833333333333
C000088,44,4.3,64554,333528,1449.09,5,261.29,107.3,0.718,0.282,0.069,4.0,0.0,1,0.196,-0.194,1627.44,325.488,306.82,5,3,2026-05-03,2026-03-15,4,1,191.08377160292812,1.6666666666666667,0.8,0.2,118,5,1627.44,1,1,1,3,1,1,86171.76,86171.76,0,0,0,0,7,7,0,0,0,0.0,0.0,0.0,3,0.2956666666666667,0,0,0.0,0.0,0,5379.5,5.166651175759829,0.2693726182730737,0.025210521423924156,0.125,0.0,0.07105,0.22129999999999997,0.33025
C000089,45,4.7,52138,405098,2199.91,21,100.0,40.5,0.693,0.307,0.611,11.0,0.731,3,0.487,-0.247,2375.32,113.11047619047619,82.13,21,4,2026-07-19,2026-04-12,12,9,61.0609780855327,5.25,0.5714285714285714,0.42857142857142855,41,21,2375.32,1,1,2,4,3,2,247014.57,82338.19,0,1,0,0,7,7,3,2,0,0.42857142857142855,0.6666666666666666,0.0,3,0.46366666666666667,1,1,0.3333333333333333,1.0,0,4344.833333333333,7.769726495070774,0.5063278223176954,0.04555832598105029,0.375,0.0,0.5677,0.44610000000000005,0.33658333333333335
C000090,48,5.9,253770,2821837,17820.91,53,257.92,10.0,0.921,0.079,0.856,8.0,0.658,4,0.807,0.132,16956.03,319.9250943396226,262.12,53,5,2026-08-19,2026-04-29,49,4,169.8768119122551,10.6,0.9245283018867925,0.07547169811320754,10,53,16956.03,3,5,5,13,4,3,969520.26,242380.065,0,1,0,1,6,6,3,1,0,0.5,0.3333333333333333,0.0,4,0.7015,1,0,0.25,0.0,0,21147.5,11.119663474800015,0.8426958269298972,0.06681652677621468,0.5,0.0,0.6296999999999999,0.6296,0.9838333333333333
C000091,51,4.3,216244,808719,10319.35,69,168.34,6.8,0.692,0.308,0.65,13.0,0.747,4,0.521,0.105,10135.32,146.8886956521739,134.85,69,5,2026-08-23,2026-04-01,50,19,74.94897367960816,13.8,0.7246376811594203,0.2753623188405797,6,69,10135.32,4,5,5,14,4,3,319259.16,79814.79,1,0,0,0,5,5,4,2,1,0.8,0.5,0.5,4,0.53775,1,0,0.25,0.0,0,18020.333333333332,3.7398448049425648,0.5726503394313831,0.04686983222655888,0.5,0.0,0.6092500000000001,0.5438000000000001,0.9026666666666666
C000092,39,5.9,69631,212102,3058.07,39,100.0,13.2,0.882,0.118,0.61,15.0,0.613,1,0.643,0.151,3526.17,90.41461538461539,78.59,39,4,2026-08-16,2026-03-19,34,5,48.72715334261271,9.75,0.8717948717948718,0.1282051282051282,13,39,3526.17,2,3,3,8,1,1,56423.33,56423.33,0,0,0,0,3,3,1,0,0,0.3333333333333333,0.0,0.0,4,0.4025,1,1,0.25,1.0,0,5802.583333333333,3.0460857951199896,0.527018712929586,0.05064080653731815,0.125,0.0,0.57775,0.3929,0.37883333333333336
C000093,49,3.9,190670,939234,9704.23,57,143.19,14.5,0.739,0.261,0.698,13.0,0.494,6,0.757,-0.226,8091.16,141.9501754385965,120.96,57,4,2026-08-15,2026-05-17,40,17,76.15799715279948,14.25,0.7017543859649122,0.2982456140350877,14,57,8091.16,2,5,5,12,6,5,787008.37,131168.06166666668,1,1,1,1,7,7,2,1,1,0.2857142857142857,0.5,1.0,4,0.723,2,2,0.5,1.0,0,15889.166666666666,4.925966329259978,0.6107450569045996,0.042435411968322234,0.75,0.0,0.5676,0.6771,0.8964166666666666
C000094,45,18.0,63260,253375,1765.95,56,100.0,4.8,0.892,0.108,0.637,11.0,0.569,1,0.43,0.095,2382.96,42.55285714285714,40.0,56,5,2026-08-25,2026-04-22,52,4,6.416966633793631,11.2,0.9285714285714286,0.07142857142857142,4,56,2382.96,5,5,2,12,1,1,65312.13,65312.13,0,0,0,0,7,7,3,2,1,0.42857142857142855,0.6666666666666666,0.5,2,0.3365,1,0,0.5,0.0,0,5271.666666666667,4.005295605437875,0.3349889345558014,0.03766930129623775,0.125,0.0,0.5388999999999999,0.3665,0.2885
