customer_id,cluster_id,primary_segment,customer_persona,customer_value_score,value_band,transaction_intensity_score,transactional_behavior,digital_affinity_score,digital_affinity,engagement_level,relationship_status,relationship_depth,spending_behavior,marketing_response_score,marketing_responsiveness,cross_sell_score,cross_sell_opportunity,retention_risk_score,retention_risk,recommendation_readiness_score,recommendation_readiness,genai_priority_score,genai_targeting_priority,recommendation_context
C000001,3,Premium High-Value,Premium Digital Customer,0.6625,High,0.8208333333333333,Very High Transactional,0.7296,Highly Digital,Very High Engagement,Recently Active,Established Relationship,Growing Spender,0.5583333333333333,Responsive,0.6316616666666667,Moderate Cross-Sell Opportunity,0.08541666666666667,Low Risk,0.47123000000000004,Ready,0.609806,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Very High Transactional | Growing Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000054,3,Premium High-Value,Premium Relationship Customer,0.6697500000000001,High,0.7495833333333333,High Transactional,0.6619999999999999,Digitally Active,High Engagement,Active,Developing Relationship,Stable Spender,0.21,Low Response,0.62295,Moderate Cross-Sell Opportunity,0.45629166666666665,Moderate Risk,0.15656666666666666,Low Readiness,0.42286,Priority 3,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | High Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000055,3,Premium High-Value,Premium Digital Customer,0.53425,Medium,0.6341666666666667,High Transactional,0.7706,Highly Digital,Very High Engagement,Active,Developing Relationship,Growing Spender,0.7124999999999999,Highly Responsive,0.6197866666666667,Moderate Cross-Sell Opportunity,0.28858333333333336,Low Risk,0.6218374999999999,Ready,0.6351745416666666,Priority 2,Premium High-Value | Premium Digital Customer | Medium Value | Highly Digital | High Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000056,1,Core Active,Core Relationship Customer,0.4103333333333333,Medium,0.5183333333333333,High Transactional,0.614,Digitally Active,High Engagement,Recently Active,Developing Relationship,Stable Spender,0.5049999999999999,Responsive,0.5770583333333333,Moderate Cross-Sell Opportunity,0.1729166666666667,Low Risk,0.493525,Ready,0.5417570833333334,Priority 2,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000057,1,Core Active,Core Relationship Customer,0.423,Medium,0.2833333333333333,Moderate Transactional,0.6943999999999999,Digitally Active,Moderate Engagement,Active,Developing Relationship,Stable Spender,0.0875,Unresponsive,0.5050049999999999,Moderate Cross-Sell Opportunity,0.6150833333333334,High Risk,0.26291999999999993,Needs Nurturing,0.3366731666666666,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000058,1,Core Active,Core Relationship Customer,0.12966666666666668,Low,0.16166666666666668,Low Transactional,0.6175999999999999,Digitally Active,High Engagement,Active,Established Relationship,Declining Spender,0.11666666666666665,Unresponsive,0.37351166666666663,Low Cross-Sell Opportunity,0.6721666666666667,High Risk,0.1265833333333333,Low Readiness,0.219266,Priority 4,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Declining Spender | Established Relationship | Low Cross-Sell Opportunity | High Risk | Low Readiness
C000059,1,Core Active,Core Digital Customer,0.47875,Medium,0.6820833333333334,High Transactional,0.9136,Highly Digital,Very High Engagement,Active,Established Relationship,Stable Spender,0.5499999999999999,Responsive,0.5795199999999999,Moderate Cross-Sell Opportunity,0.3807916666666667,Moderate Risk,0.137725,Low Readiness,0.4520205833333333,Priority 3,Core Active | Core Digital Customer | Medium Value | Highly Digital | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000060,1,Core Active,Core Relationship Customer,0.6105833333333334,High,0.6120833333333333,High Transactional,0.612,Digitally Active,High Engagement,Active,Established Relationship,Declining Spender,0.6399999999999999,Highly Responsive,0.5178833333333334,Moderate Cross-Sell Opportunity,0.5962083333333333,High Risk,0.25549999999999995,Needs Nurturing,0.47920666666666667,Priority 3,Core Active | Core Relationship Customer | High Value | Digitally Active | High Transactional | Declining Spender | Established Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000061,2,At Risk,At-Risk Engagement Customer,0.127,Low,0.11791666666666666,Low Transactional,0.4508,Digitally Active,Moderate Engagement,At Risk,Shallow Relationship,Stable Spender,0.49,Responsive,0.41738500000000006,Low Cross-Sell Opportunity,0.7374583333333333,High Risk,0.47380999999999995,Ready,0.3869721666666667,Priority 3,At Risk | At-Risk Engagement Customer | Low Value | Digitally Active | Low Transactional | Stable Spender | Shallow Relationship | Low Cross-Sell Opportunity | High Risk | Ready
C000062,3,Premium High-Value,Premium Digital Customer,0.8979999999999998,Very High,0.8816666666666666,Very High Transactional,0.826,Highly Digital,High Engagement,Active,Shallow Relationship,Stable Spender,0.41666666666666663,Responsive,0.7500583333333333,High Cross-Sell Opportunity,0.6051666666666667,High Risk,0.35035,Needs Nurturing,0.5701216666666665,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Stable Spender | Shallow Relationship | High Cross-Sell Opportunity | High Risk | Needs Nurturing
C000063,1,Core Active,Core Relationship Customer,0.56375,Medium,0.6720833333333334,High Transactional,0.5092000000000001,Digitally Active,High Engagement,Active,Deep Relationship,Stable Spender,0.0,Unresponsive,0.45432333333333336,Moderate Cross-Sell Opportunity,0.411625,Moderate Risk,0.1374333333333333,Low Readiness,0.3140553333333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000064,1,Core Active,Core Relationship Customer,0.4471666666666667,Medium,0.3258333333333333,Moderate Transactional,0.6022,Digitally Active,High Engagement,Recently Active,Shallow Relationship,Growing Spender,0.6583333333333332,Highly Responsive,0.6506983333333334,Moderate Cross-Sell Opportunity,0.26016666666666666,Low Risk,0.29551666666666665,Needs Nurturing,0.5418136666666666,Priority 2,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Growing Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000065,1,Core Active,Core Digital Customer,0.145,Low,0.17208333333333334,Low Transactional,0.8019999999999999,Highly Digital,High Engagement,Recently Active,Shallow Relationship,Stable Spender,0.32499999999999996,Low Response,0.5912416666666667,Moderate Cross-Sell Opportunity,0.457125,Moderate Risk,0.21216999999999997,Needs Nurturing,0.37145249999999996,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000066,1,Core Active,Core Relationship Customer,0.34475,Low,0.12083333333333333,Low Transactional,0.4034,Moderate Digital,Moderate Engagement,Active,Shallow Relationship,Stable Spender,0.21,Low Response,0.4746633333333334,Moderate Cross-Sell Opportunity,0.6931666666666667,High Risk,0.5411499999999999,Ready,0.40208233333333326,Priority 3,Core Active | Core Relationship Customer | Low Value | Moderate Digital | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Ready
C000067,2,At Risk,At-Risk Declining Customer,0.14883333333333332,Low,0.025,Low Transactional,0.3286,Moderate Digital,Moderate Engagement,Dormant,Shallow Relationship,Declining Spender,0.35,Responsive,0.38571166666666673,Low Cross-Sell Opportunity,0.9455,Critical Risk,0.09015999999999999,Low Readiness,0.23602849999999997,Priority 4,At Risk | At-Risk Declining Customer | Low Value | Moderate Digital | Low Transactional | Declining Spender | Shallow Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000068,3,Premium High-Value,Premium Relationship Customer,0.5919166666666666,Medium,0.8270833333333332,Very High Transactional,0.608,Digitally Active,High Engagement,Active,Deep Relationship,Stable Spender,0.5916666666666667,Responsive,0.43166666666666664,Low Cross-Sell Opportunity,0.5120416666666667,Moderate Risk,0.11278749999999998,Low Readiness,0.4136135416666666,Priority 3,Premium High-Value | Premium Relationship Customer | Medium Value | Digitally Active | Very High Transactional | Stable Spender | Deep Relationship | Low Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000069,3,Premium High-Value,Premium Relationship Customer,0.855,Very High,0.8508333333333333,Very High Transactional,0.5958,Digitally Active,High Engagement,Active,Deep Relationship,Growing Spender,0.27499999999999997,Low Response,0.5014016666666666,Moderate Cross-Sell Opportunity,0.4463333333333333,Moderate Risk,0.20544999999999997,Needs Nurturing,0.44039966666666663,Priority 3,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | Very High Transactional | Growing Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000070,3,Premium High-Value,Premium Digital Customer,0.7174166666666666,High,0.7458333333333333,High Transactional,0.7223999999999999,Highly Digital,High Engagement,Recently Active,Developing Relationship,Declining Spender,0.27499999999999997,Low Response,0.69323,Moderate Cross-Sell Opportunity,0.275,Low Risk,0.65455,Highly Ready,0.6067189999999999,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | High Transactional | Declining Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Highly Ready
C000071,1,Core Active,Core Relationship Customer,0.20991666666666664,Low,0.3754166666666667,Moderate Transactional,0.4156,Moderate Digital,Moderate Engagement,Recently Active,Shallow Relationship,Stable Spender,0.6499999999999999,Highly Responsive,0.5183866666666667,Moderate Cross-Sell Opportunity,0.4816250000000001,Moderate Risk,0.04305,Low Readiness,0.3796035,Priority 3,Core Active | Core Relationship Customer | Low Value | Moderate Digital | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000072,3,Premium High-Value,Premium Relationship Customer,0.9833333333333334,Very High,0.9783333333333334,Very High Transactional,0.6148,Digitally Active,High Engagement,At Risk,Established Relationship,Stable Spender,0.7666666666666666,Highly Responsive,0.5875683333333334,Moderate Cross-Sell Opportunity,0.47791666666666666,Moderate Risk,0.691125,Highly Ready,0.7020934166666666,Priority 2,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | Very High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Highly Ready
C000073,1,Core Active,Core Relationship Customer,0.27875,Low,0.265,Moderate Transactional,0.29560000000000003,Moderate Digital,High Engagement,At Risk,Established Relationship,Stable Spender,0.0875,Unresponsive,0.31657,Low Cross-Sell Opportunity,0.6656666666666666,High Risk,0.39808,Needs Nurturing,0.2872368333333333,Priority 4,Core Active | Core Relationship Customer | Low Value | Moderate Digital | Moderate Transactional | Stable Spender | Established Relationship | Low Cross-Sell Opportunity | High Risk | Needs Nurturing
C000074,3,Premium High-Value,Premium Digital Customer,0.8672499999999999,Very High,0.8533333333333333,Very High Transactional,0.8602000000000001,Highly Digital,Very High Engagement,Active,Deep Relationship,Declining Spender,0.42999999999999994,Responsive,0.6009566666666666,Moderate Cross-Sell Opportunity,0.381,Moderate Risk,0.41019999999999995,Ready,0.5608245,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Declining Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000075,3,Premium High-Value,Premium Cross-Sell Opportunity,0.8300000000000001,Very High,0.8358333333333334,Very High Transactional,0.631,Digitally Active,Very High Engagement,Recently Active,Shallow Relationship,Growing Spender,0.475,Responsive,0.779325,High Cross-Sell Opportunity,0.11058333333333337,Low Risk,0.5039374999999999,Ready,0.6682235416666666,Priority 2,Premium High-Value | Premium Cross-Sell Opportunity | Very High Value | Digitally Active | Very High Transactional | Growing Spender | Shallow Relationship | High Cross-Sell Opportunity | Low Risk | Ready
C000076,3,Premium High-Value,Premium Digital Customer,0.942,Very High,0.9158333333333334,Very High Transactional,0.7356,Highly Digital,Very High Engagement,At Risk,Deep Relationship,Stable Spender,0.9125,Highly Responsive,0.5671283333333332,Moderate Cross-Sell Opportunity,0.37949999999999995,Moderate Risk,0.6479699999999999,Ready,0.717981,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000077,2,At Risk,At-Risk Engagement Customer,0.3808333333333333,Medium,0.21875,Low Transactional,0.3888,Moderate Digital,Moderate Engagement,At Risk,Shallow Relationship,Stable Spender,0.29,Low Response,0.465635,Moderate Cross-Sell Opportunity,0.7538750000000001,Critical Risk,0.45055999999999996,Ready,0.39206799999999997,Priority 3,At Risk | At-Risk Engagement Customer | Medium Value | Moderate Digital | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Critical Risk | Ready
C000078,0,Dormant / Declining,Dormant Reactivation Target,0.051666666666666666,Low,0.0675,Low Transactional,0.5116,Digitally Active,Moderate Engagement,Dormant,Developing Relationship,Declining Spender,0.2333333333333333,Low Response,0.33249500000000004,Low Cross-Sell Opportunity,0.9066666666666667,Critical Risk,0.5507166666666666,Ready,0.3011776666666666,Priority 3,Dormant / Declining | Dormant Reactivation Target | Low Value | Digitally Active | Low Transactional | Declining Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Ready
C000079,1,Core Active,Core Cross-Sell Opportunity,0.6041666666666665,High,0.35750000000000004,Moderate Transactional,0.8344,Highly Digital,Very High Engagement,Active,Shallow Relationship,Stable Spender,0.6399999999999999,Highly Responsive,0.7572216666666667,High Cross-Sell Opportunity,0.4461666666666666,Moderate Risk,0.3647,Needs Nurturing,0.5923498333333332,Priority 2,Core Active | Core Cross-Sell Opportunity | High Value | Highly Digital | Moderate Transactional | Stable Spender | Shallow Relationship | High Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000080,3,Premium High-Value,Premium Relationship Customer,0.74125,High,0.7795833333333333,Very High Transactional,0.6741999999999999,Digitally Active,High Engagement,Recently Active,Established Relationship,Declining Spender,0.6375,Highly Responsive,0.5692733333333333,Moderate Cross-Sell Opportunity,0.380625,Moderate Risk,0.14454999999999998,Low Readiness,0.5075445,Priority 2,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | Very High Transactional | Declining Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
